-3.389830879999999880e-02,-3.072708359999999986e-02,8.132932389000000484e-01,7.233275171999999920e-01,-6.149008470000000282e-02,-1.252697099999999916e-03,-6.877606438000000155e-01,9.140864680000000686e-02,1.449309723999999966e-01,4.875048810000000288e-02,1.243831346999999948e-01,4.219684130000000283e-02,-2.950447340000000168e-02,1.313431925000000111e-01,5.596870999999999791e-03,-2.125888739000000027e-01,1.373602523999999936e-01,4.266042519999999755e-02,1.716056729999999864e-02,3.607254199999999911e-02,1.057830149999999941e-01,-8.208824099999999582e-03,5.176931109999999975e-02,1.880774222999999912e-01,-6.710441141999999859e-01,1.241077944799999999e+00,-2.748472385999999879e-01,1.704650775000000062e-01,7.533306060000000137e-02,-6.587181920000000079e-02,-3.259869276999999843e-01,8.052634616999999606e-01,1.223020446200000055e+00,1.539791761000000037e-01,1.994972409000000113e-01,1.147130399999999988e-02
-3.371261159999999757e-02,-3.050916459999999941e-02,8.134009335999999868e-01,7.232831692000000201e-01,-6.068024100000000282e-02,-1.147410000000000048e-04,-6.878803328000000494e-01,8.937573410000000662e-02,1.449342825000000112e-01,4.992705979999999960e-02,1.215182603999999944e-01,4.391088929999999863e-02,-2.885982949999999977e-02,1.297440021000000054e-01,6.023117100000000175e-03,-2.120494478000000127e-01,1.333936366000000040e-01,4.627185959999999959e-02,1.779987079999999916e-02,3.461589410000000255e-02,1.070492449000000068e-01,-1.095497240000000046e-02,5.083131800000000033e-02,1.862746769999999996e-01,-6.693958770000000280e-01,1.244560203000000032e+00,-2.748076811999999869e-01,1.680921461999999866e-01,7.531763040000000187e-02,-6.807956199999999625e-02,-3.250237737000000182e-01,8.080489485999999832e-01,1.226292611799999932e+00,1.547809394999999921e-01,1.971676900999999871e-01,1.103339409999999979e-02
-3.367294490000000140e-02,-3.071593480000000057e-02,8.134158461999999590e-01,7.231603586999999500e-01,-6.066703119999999894e-02,1.020632000000000023e-04,-6.880106079000000152e-01,8.928869550000000099e-02,1.451727871999999864e-01,4.752094920000000250e-02,1.214367108000000001e-01,4.461195739999999910e-02,-3.003162599999999877e-02,1.297133631999999870e-01,6.893151000000000139e-03,-2.126441652999999932e-01,1.323714679000000116e-01,4.462308360000000196e-02,1.556211050000000026e-02,3.426021550000000332e-02,1.069643073999999999e-01,-1.174454529999999913e-02,5.166964699999999910e-02,1.852018658000000040e-01,-6.691303643999999551e-01,1.245459621600000011e+00,-2.744262183999999771e-01,1.677258917999999988e-01,7.470919060000000278e-02,-6.810850670000000162e-02,-3.249788328000000059e-01,8.084741944000000125e-01,1.226782839399999991e+00,1.547437019000000025e-01,1.969093772999999936e-01,1.143533960000000030e-02
-3.359157220000000277e-02,-3.085800829999999981e-02,8.134248979000000546e-01,7.230555312999999984e-01,-6.064325510000000141e-02,1.741741000000000101e-04,-6.881228552000000498e-01,8.959555859999999983e-02,1.450022300999999902e-01,4.775767589999999757e-02,1.214478699999999994e-01,4.393309039999999943e-02,-2.978466739999999918e-02,1.299451982000000005e-01,7.147559599999999715e-03,-2.118132430999999927e-01,1.321410329999999911e-01,4.445207520000000329e-02,1.528970980000000056e-02,3.405497269999999826e-02,1.068638155000000006e-01,-1.196300970000000082e-02,5.231857869999999994e-02,1.846455620999999936e-01,-6.693992256999999890e-01,1.245646104199999993e+00,-2.741816688000000002e-01,1.677632597000000003e-01,7.450397440000000593e-02,-6.788888479999999337e-02,-3.250450423999999838e-01,8.084137984000000499e-01,1.226860553999999937e+00,1.546698690999999959e-01,1.970882187999999924e-01,1.166202969999999978e-02
-3.359277900000000316e-02,-3.108782239999999947e-02,8.134331768000000462e-01,7.229349022000000069e-01,-6.064051549999999874e-02,2.135254000000000004e-04,-6.882498162000000308e-01,9.000860659999999902e-02,1.448130005000000109e-01,4.805378209999999761e-02,1.214527410000000029e-01,4.323348419999999831e-02,-2.952935099999999882e-02,1.302523886999999991e-01,7.380441199999999806e-03,-2.109319990999999894e-01,1.319160175000000101e-01,4.427884829999999966e-02,1.503122599999999996e-02,3.397337429999999769e-02,1.067331083999999986e-01,-1.209036230000000087e-02,5.295313179999999731e-02,1.841155526000000098e-01,-6.697650875999999753e-01,1.245728815299999903e+00,-2.739772285000000029e-01,1.678957322999999890e-01,7.436013180000000666e-02,-6.760908270000000331e-02,-3.251482730999999959e-01,8.082460764000000131e-01,1.226810449100000033e+00,1.545818965000000100e-01,1.973499855999999997e-01,1.186913260000000032e-02
-3.366361889999999746e-02,-3.125209129999999974e-02,8.134027241000000297e-01,7.232432431999999967e-01,-6.052427309999999783e-02,2.273621000000000030e-04,-6.879360231000000159e-01,8.997391470000000446e-02,1.453755750000000069e-01,4.743538600000000299e-02,1.215344955000000060e-01,4.379972220000000194e-02,-3.055074049999999958e-02,1.303810113999999964e-01,6.835349699999999917e-03,-2.128074527000000105e-01,1.323096451000000118e-01,4.416119760000000033e-02,1.586771630000000100e-02,3.413598250000000195e-02,1.066112201999999953e-01,-1.191641220000000043e-02,5.310567780000000071e-02,1.840686363000000048e-01,-6.699986039999999976e-01,1.245462462000000103e+00,-2.739501201000000274e-01,1.681021892000000018e-01,7.452506620000000359e-02,-6.791752530000000343e-02,-3.251980073999999887e-01,8.083122417000000448e-01,1.226735977799999988e+00,1.547593503999999953e-01,1.970924048000000095e-01,1.150417630000000017e-02
-3.366400099999999895e-02,-3.139830369999999787e-02,8.133994373999999805e-01,7.232851348000000069e-01,-6.041232009999999986e-02,2.823958999999999909e-04,-6.879017993999999581e-01,9.030426869999999551e-02,1.452968887999999958e-01,4.742552070000000120e-02,1.215525910000000015e-01,4.292273740000000087e-02,-3.109964850000000031e-02,1.305733476000000004e-01,6.827324800000000339e-03,-2.127760441000000058e-01,1.323243017000000077e-01,4.361529909999999760e-02,1.612466800000000172e-02,3.412472340000000104e-02,1.064108396999999956e-01,-1.190745179999999973e-02,5.326964590000000249e-02,1.839805619000000059e-01,-6.702208205999999890e-01,1.245215827300000022e+00,-2.739620234999999848e-01,1.683132505999999917e-01,7.472198400000000518e-02,-6.834842189999999762e-02,-3.251552900999999940e-01,8.084402725999999539e-01,1.226753327199999966e+00,1.549210785000000035e-01,1.972456900000000013e-01,1.134325429999999933e-02
-3.375228499999999993e-02,-3.163272489999999909e-02,8.133960145999999947e-01,7.233140050999999904e-01,-6.031033770000000099e-02,3.342117000000000243e-04,-6.878803686000000139e-01,9.065646250000000683e-02,1.452362701000000089e-01,4.744928770000000212e-02,1.215964162999999959e-01,4.202303839999999707e-02,-3.165461779999999975e-02,1.307976483999999939e-01,6.839663099999999767e-03,-2.127094311999999932e-01,1.323023855999999887e-01,4.309155239999999665e-02,1.637791720000000145e-02,3.414307939999999819e-02,1.062221500000000013e-01,-1.187929520000000072e-02,5.344684119999999761e-02,1.838952591000000136e-01,-6.704356630000000150e-01,1.244955346300000043e+00,-2.739752146000000166e-01,1.685268382000000009e-01,7.492530059999999437e-02,-6.879261890000000490e-02,-3.251003758000000077e-01,8.085782912000000211e-01,1.226773410500000105e+00,1.550806249999999997e-01,1.974316577999999933e-01,1.119777760000000011e-02
-3.356708769999999786e-02,-3.157072279999999925e-02,8.133873530999999879e-01,7.231488312999999613e-01,-6.053961310000000040e-02,2.316859999999999905e-04,-6.880339157999999511e-01,9.033255590000000002e-02,1.452951264000000020e-01,4.827970379999999700e-02,1.215799285000000035e-01,4.315822350000000224e-02,-2.976932779999999848e-02,1.306669364999999972e-01,6.672428499999999950e-03,-2.125352715000000114e-01,1.324855916000000078e-01,4.488082449999999946e-02,1.621981160000000172e-02,3.429013449999999963e-02,1.063577601999999983e-01,-1.159332440000000047e-02,5.353637969999999746e-02,1.841042130999999971e-01,-6.700945618000000437e-01,1.244908873700000029e+00,-2.739203521999999946e-01,1.681905965000000114e-01,7.505208929999999945e-02,-6.840187020000000617e-02,-3.250695719000000206e-01,8.085354067000000144e-01,1.226942371500000073e+00,1.548918002999999932e-01,1.970489708000000006e-01,1.113524949999999958e-02
-3.340640369999999665e-02,-3.156235240000000025e-02,8.133794402999999784e-01,7.231143989999999633e-01,-6.053105799999999870e-02,2.453787000000000025e-04,-6.880708515000000247e-01,9.047145149999999414e-02,1.449311376000000096e-01,4.906818529999999734e-02,1.215297513999999968e-01,4.207612880000000111e-02,-2.933052800000000154e-02,1.306788949000000088e-01,6.364683099999999920e-03,-2.121335843000000110e-01,1.324647747999999903e-01,4.565336910000000054e-02,1.657193540000000131e-02,3.446829009999999999e-02,1.061249363000000001e-01,-1.142648869999999921e-02,5.348995659999999930e-02,1.843554125000000099e-01,-6.696937365999999781e-01,1.245090785399999955e+00,-2.739248251999999995e-01,1.679064422000000056e-01,7.530595130000000692e-02,-6.821880099999999558e-02,-3.249281374999999916e-01,8.084968342999999669e-01,1.227176976700000033e+00,1.548701631999999939e-01,1.969930391999999975e-01,1.092375129999999944e-02
