6.054999999999999619e-03,-1.041500000000000065e-02,8.171739999999999560e-01,7.476080000000000503e-01,-4.932500000000000079e-02,1.416199999999999924e-02,-6.621550000000000491e-01,6.657399999999999429e-02,2.697080000000000033e-01,4.991799999999999710e-02,1.264959999999999973e-01,1.462899999999999964e-02,-1.212450000000000055e-01,5.539800000000000280e-02,-7.742100000000000370e-02,-2.223019999999999996e-01,1.495640000000000025e-01,1.559199999999999996e-02,9.102899999999999880e-02,3.296099999999999725e-02,1.174999999999999933e-01,3.462999999999999932e-03,4.046000000000000117e-03,4.631699999999999706e-02,-2.008260000000000045e-01,3.626389999999999891e-01,-7.736999999999999433e-02,5.374500000000000111e-02,2.881099999999999980e-02,-1.722800000000000026e-02,-8.993800000000000405e-02,2.306819999999999982e-01,3.592969999999999775e-01,5.079100000000000281e-02,6.214700000000000085e-02,-7.047999999999999578e-03
6.125000000000000236e-03,-1.030799999999999945e-02,8.172549999999999537e-01,7.476540000000000408e-01,-4.874599999999999766e-02,1.502399999999999916e-02,-6.621270000000000211e-01,6.506800000000000084e-02,2.697399999999999798e-01,4.995200000000000334e-02,1.242000000000000048e-01,1.623399999999999843e-02,-1.209800000000000042e-01,5.409499999999999725e-02,-7.694399999999999851e-02,-2.218519999999999937e-01,1.466069999999999873e-01,1.804199999999999901e-02,9.202799999999999869e-02,3.169399999999999995e-02,1.186239999999999933e-01,9.929999999999999591e-04,4.629000000000000302e-03,4.393199999999999883e-02,-1.994879999999999987e-01,3.662579999999999725e-01,-7.727299999999999447e-02,5.124599999999999989e-02,2.908600000000000074e-02,-1.805700000000000013e-02,-8.976699999999999957e-02,2.330220000000000069e-01,3.628520000000000079e-01,5.190700000000000175e-02,5.969200000000000200e-02,-7.791000000000000182e-03
6.231000000000000427e-03,-1.023499999999999931e-02,8.172709999999999697e-01,7.477899999999999547e-01,-4.866800000000000292e-02,1.517199999999999972e-02,-6.619749999999999801e-01,6.458700000000000552e-02,2.697229999999999905e-01,4.991700000000000303e-02,1.241420000000000023e-01,1.629500000000000046e-02,-1.208059999999999967e-01,5.362999999999999712e-02,-7.692300000000000526e-02,-2.211829999999999907e-01,1.462870000000000004e-01,1.874699999999999978e-02,9.307899999999999507e-02,3.134200000000000180e-02,1.186770000000000047e-01,5.770000000000000389e-04,5.026000000000000086e-03,4.369300000000000267e-02,-1.993189999999999962e-01,3.667250000000000232e-01,-7.707899999999999474e-02,5.085400000000000337e-02,2.871699999999999947e-02,-1.803599999999999995e-02,-8.987299999999999456e-02,2.333389999999999909e-01,3.637329999999999730e-01,5.206999999999999823e-02,5.934500000000000192e-02,-7.705000000000000043e-03
6.329999999999999689e-03,-1.007199999999999936e-02,8.172810000000000352e-01,7.479270000000000085e-01,-4.865300000000000180e-02,1.522300000000000042e-02,-6.618199999999999639e-01,6.434800000000000242e-02,2.696770000000000000e-01,4.989099999999999785e-02,1.241389999999999993e-01,1.629500000000000046e-02,-1.206399999999999972e-01,5.329500000000000209e-02,-7.696400000000000463e-02,-2.204949999999999966e-01,1.462549999999999961e-01,1.926399999999999987e-02,9.413599999999999746e-02,3.117100000000000079e-02,1.186259999999999953e-01,4.730000000000000046e-04,5.419000000000000206e-03,4.367100000000000148e-02,-1.993719999999999937e-01,3.667219999999999924e-01,-7.693899999999999351e-02,5.085499999999999743e-02,2.839300000000000157e-02,-1.786499999999999894e-02,-9.002499999999999392e-02,2.333290000000000086e-01,3.641599999999999837e-01,5.207099999999999923e-02,5.936000000000000304e-02,-7.624999999999999833e-03
6.376999999999999856e-03,-1.018600000000000061e-02,8.172599999999999865e-01,7.474950000000000205e-01,-4.852499999999999869e-02,1.524900000000000040e-02,-6.623170000000000446e-01,6.428200000000000580e-02,2.693710000000000271e-01,5.046799999999999897e-02,1.242039999999999950e-01,1.605699999999999836e-02,-1.205470000000000014e-01,5.358700000000000269e-02,-7.724100000000000410e-02,-2.221289999999999931e-01,1.461689999999999934e-01,1.821599999999999955e-02,9.123499999999999666e-02,3.093100000000000016e-02,1.184260000000000035e-01,4.070000000000000267e-04,5.256000000000000255e-03,4.403800000000000076e-02,-1.991809999999999969e-01,3.666380000000000194e-01,-7.705800000000000149e-02,5.088600000000000068e-02,2.902300000000000019e-02,-1.797699999999999992e-02,-9.034599999999999576e-02,2.332309999999999939e-01,3.638569999999999860e-01,5.215600000000000097e-02,5.927999999999999936e-02,-7.631999999999999895e-03
6.459000000000000331e-03,-1.028800000000000027e-02,8.172620000000000440e-01,7.473189999999999555e-01,-4.849400000000000238e-02,1.530100000000000036e-02,-6.625170000000000226e-01,6.447400000000000353e-02,2.693470000000000031e-01,5.091099999999999792e-02,1.242209999999999981e-01,1.583499999999999838e-02,-1.204579999999999956e-01,5.340799999999999714e-02,-7.728699999999999459e-02,-2.218910000000000049e-01,1.461979999999999946e-01,1.829700000000000076e-02,9.128999999999999615e-02,3.055499999999999883e-02,1.184759999999999980e-01,4.240000000000000062e-04,5.510000000000000141e-03,4.440700000000000203e-02,-1.991410000000000124e-01,3.665510000000000157e-01,-7.714799999999999436e-02,5.097299999999999748e-02,2.924900000000000069e-02,-1.838300000000000003e-02,-9.039800000000000613e-02,2.331529999999999991e-01,3.637310000000000265e-01,5.223499999999999671e-02,5.926599999999999924e-02,-7.692000000000000053e-03
6.543000000000000205e-03,-1.030200000000000039e-02,8.172639999999999905e-01,7.471410000000000551e-01,-4.846099999999999713e-02,1.535199999999999933e-02,-6.627189999999999470e-01,6.467699999999999838e-02,2.693189999999999751e-01,5.136700000000000293e-02,1.242290000000000061e-01,1.561399999999999941e-02,-1.203680000000000028e-01,5.324299999999999866e-02,-7.733199999999999796e-02,-2.216410000000000047e-01,1.461880000000000124e-01,1.839999999999999969e-02,9.135000000000000064e-02,3.017900000000000096e-02,1.185240000000000044e-01,4.429999999999999802e-04,5.786000000000000344e-03,4.478000000000000036e-02,-1.990840000000000110e-01,3.664529999999999732e-01,-7.722800000000000498e-02,5.106800000000000228e-02,2.946299999999999961e-02,-1.879899999999999974e-02,-9.044599999999999862e-02,2.330899999999999916e-01,3.636429999999999940e-01,5.231700000000000239e-02,5.923799999999999899e-02,-7.742999999999999883e-03
6.382999999999999785e-03,-1.035100000000000083e-02,8.172660000000000480e-01,7.471619999999999928e-01,-4.851199999999999957e-02,1.531300000000000022e-02,-6.626919999999999478e-01,6.472200000000000175e-02,2.696060000000000123e-01,5.128699999999999926e-02,1.242390000000000022e-01,1.587799999999999975e-02,-1.205080000000000040e-01,5.332499999999999740e-02,-7.704400000000000137e-02,-2.216329999999999967e-01,1.462110000000000076e-01,1.831100000000000089e-02,9.113499999999999379e-02,3.021899999999999933e-02,1.185689999999999938e-01,3.400000000000000244e-04,5.233999999999999937e-03,4.449700000000000183e-02,-1.990049999999999875e-01,3.664689999999999892e-01,-7.717100000000000348e-02,5.100099999999999772e-02,2.909799999999999887e-02,-1.838599999999999957e-02,-9.122700000000000253e-02,2.324150000000000105e-01,3.635369999999999990e-01,5.238000000000000295e-02,5.919599999999999862e-02,-7.753000000000000343e-03
6.229000000000000162e-03,-1.032800000000000037e-02,8.172679999999999945e-01,7.471729999999999761e-01,-4.855700000000000294e-02,1.528599999999999924e-02,-6.626769999999999605e-01,6.476099999999999912e-02,2.698980000000000268e-01,5.121400000000000258e-02,1.242489999999999983e-01,1.612200000000000091e-02,-1.206430000000000002e-01,5.341400000000000314e-02,-7.674400000000000666e-02,-2.216220000000000134e-01,1.461969999999999936e-01,1.821899999999999908e-02,9.092999999999999694e-02,3.010200000000000028e-02,1.187259999999999982e-01,3.609999999999999928e-04,4.902000000000000107e-03,4.460299999999999682e-02,-1.991350000000000064e-01,3.666510000000000047e-01,-7.719299999999999773e-02,5.095700000000000229e-02,2.905999999999999903e-02,-1.841699999999999934e-02,-9.159899999999999987e-02,2.322029999999999927e-01,3.633810000000000096e-01,5.240399999999999919e-02,5.917399999999999743e-02,-7.765000000000000201e-03
5.986000000000000001e-03,-1.030599999999999919e-02,8.172690000000000232e-01,7.471860000000000168e-01,-4.860500000000000237e-02,1.525800000000000073e-02,-6.626600000000000268e-01,6.480800000000000449e-02,2.701930000000000165e-01,5.113600000000000090e-02,1.242550000000000043e-01,1.636800000000000060e-02,-1.207830000000000015e-01,5.351299999999999807e-02,-7.644099999999999506e-02,-2.216170000000000084e-01,1.461800000000000044e-01,1.812899999999999928e-02,9.072299999999999809e-02,2.994700000000000140e-02,1.188700000000000034e-01,4.009999999999999893e-04,4.590999999999999595e-03,4.472899999999999793e-02,-1.992230000000000112e-01,3.668319999999999914e-01,-7.722500000000000198e-02,5.090100000000000180e-02,2.903899999999999884e-02,-1.848599999999999896e-02,-9.195299999999999307e-02,2.320280000000000120e-01,3.632580000000000253e-01,5.244599999999999956e-02,5.914599999999999719e-02,-7.779999999999999589e-03
